index,id,item,category,department,store,store_code,region,yearweek,qty_sold,sell_price,weekday_int,event,has_event
18799,49,4,0,1,5,9,2,201119,81,5.136,1,2,false
18800,49,4,0,1,5,9,2,201119,81,5.136,7,2,false
18801,49,4,0,1,5,9,2,201119,81,5.136,6,2,false
18802,89,8,0,1,5,9,2,201119,0,1.2,2,2,false
18803,89,8,0,1,5,9,2,201119,0,1.2,4,2,false
18804,89,8,0,1,5,9,2,201119,0,1.2,5,2,false
18805,89,8,0,1,5,9,2,201119,0,1.2,3,2,false
18806,89,8,0,1,5,9,2,201119,0,1.2,1,2,false
18807,89,8,0,1,5,9,2,201119,0,1.2,7,2,false
18808,89,8,0,1,5,9,2,201119,0,1.2,6,2,false
18809,9,0,0,0,5,9,2,201119,167,0.768,2,2,false
18810,9,0,0,0,5,9,2,201119,167,0.768,4,2,false
18811,9,0,0,0,5,9,2,201119,167,0.768,5,2,false
18812,9,0,0,0,5,9,2,201119,167,0.768,3,2,false
18813,9,0,0,0,5,9,2,201119,167,0.768,1,2,false
18814,9,0,0,0,5,9,2,201119,167,0.768,7,2,false
18815,9,0,0,0,5,9,2,201119,167,0.768,6,2,false
18816,19,1,0,1,5,9,2,201119,135,1.776,2,2,false
18817,19,1,0,1,5,9,2,201119,135,1.776,4,2,false
18818,19,1,0,1,5,9,2,201119,135,1.776,5,2,false
18819,19,1,0,1,5,9,2,201119,135,1.776,3,2,false
18820,19,1,0,1,5,9,2,201119,135,1.776,1,2,false
18821,19,1,0,1,5,9,2,201119,135,1.776,7,2,false
18822,19,1,0,1,5,9,2,201119,135,1.776,6,2,false
18823,29,2,0,1,5,9,2,201119,0,1.5,2,2,false
18824,29,2,0,1,5,9,2,201119,0,1.5,4,2,false
18825,29,2,0,1,5,9,2,201119,0,1.5,5,2,false
18826,29,2,0,1,5,9,2,201119,0,1.5,3,2,false
18827,29,2,0,1,5,9,2,201119,0,1.5,1,2,false
18828,29,2,0,1,5,9,2,201119,0,1.5,7,2,false
18829,29,2,0,1,5,9,2,201119,0,1.5,6,2,false
18830,159,15,0,1,5,9,2,201119,133,1.5,2,2,false
18831,159,15,0,1,5,9,2,201119,133,1.5,4,2,false
18832,159,15,0,1,5,9,2,201119,133,1.5,5,2,false
18833,159,15,0,1,5,9,2,201119,133,1.5,3,2,false
18834,159,15,0,1,5,9,2,201119,133,1.5,1,2,false
18835,159,15,0,1,5,9,2,201119,133,1.5,7,2,false
18836,159,15,0,1,5,9,2,201119,133,1.5,6,2,false
18837,169,16,0,1,5,9,2,201119,300,1.776,2,2,false
18838,169,16,0,1,5,9,2,201119,300,1.776,4,2,false
18839,169,16,0,1,5,9,2,201119,300,1.776,5,2,false
18840,169,16,0,1,5,9,2,201119,300,1.776,3,2,false
18841,169,16,0,1,5,9,2,201119,300,1.776,1,2,false
18842,169,16,0,1,5,9,2,201119,300,1.776,7,2,false
18843,169,16,0,1,5,9,2,201119,300,1.776,6,2,false
18844,179,17,0,1,5,9,2,201119,289,1.776,2,2,false
18845,179,17,0,1,5,9,2,201119,289,1.776,4,2,false
18846,179,17,0,1,5,9,2,201119,289,1.776,5,2,false
18847,179,17,0,1,5,9,2,201119,289,1.776,3,2,false
18848,179,17,0,1,5,9,2,201119,289,1.776,1,2,false
18849,179,17,0,1,5,9,2,201119,289,1.776,7,2,false
18850,179,17,0,1,5,9,2,201119,289,1.776,6,2,false
18851,149,14,0,1,5,9,2,201119,55,1.164,2,2,false
18852,149,14,0,1,5,9,2,201119,55,1.164,4,2,false
18853,149,14,0,1,5,9,2,201119,55,1.164,5,2,false
18854,149,14,0,1,5,9,2,201119,55,1.164,3,2,false
18855,149,14,0,1,5,9,2,201119,55,1.164,1,2,false
18856,149,14,0,1,5,9,2,201119,55,1.164,7,2,false
18857,149,14,0,1,5,9,2,201119,55,1.164,6,2,false
18858,189,18,0,1,5,9,2,201119,0,1.5,2,2,false
18859,189,18,0,1,5,9,2,201119,0,1.5,4,2,false
18860,189,18,0,1,5,9,2,201119,0,1.5,5,2,false
18861,189,18,0,1,5,9,2,201119,0,1.5,3,2,false
18862,189,18,0,1,5,9,2,201119,0,1.5,1,2,false
18863,189,18,0,1,5,9,2,201119,0,1.5,7,2,false
18864,189,18,0,1,5,9,2,201119,0,1.5,6,2,false
18865,199,19,0,1,5,9,2,201119,30,1.164,2,2,false
18866,199,19,0,1,5,9,2,201119,30,1.164,4,2,false
18867,199,19,0,1,5,9,2,201119,30,1.164,5,2,false
18868,199,19,0,1,5,9,2,201119,30,1.164,3,2,false
18869,199,19,0,1,5,9,2,201119,30,1.164,1,2,false
18870,199,19,0,1,5,9,2,201119,30,1.164,7,2,false
18871,199,19,0,1,5,9,2,201119,30,1.164,6,2,false
18872,99,9,0,1,5,9,2,201119,123,1.776,2,2,false
18873,99,9,0,1,5,9,2,201119,123,1.776,4,2,false
18874,99,9,0,1,5,9,2,201119,123,1.776,5,2,false
18875,99,9,0,1,5,9,2,201119,123,1.776,3,2,false
18876,99,9,0,1,5,9,2,201119,123,1.776,1,2,false
18877,99,9,0,1,5,9,2,201119,123,1.776,7,2,false
18878,99,9,0,1,5,9,2,201119,123,1.776,6,2,false
18879,119,11,0,1,5,9,2,201119,343,1.776,2,2,false
18880,119,11,0,1,5,9,2,201119,343,1.776,4,2,false
18881,119,11,0,1,5,9,2,201119,343,1.776,5,2,false
18882,119,11,0,1,5,9,2,201119,343,1.776,3,2,false
18883,119,11,0,1,5,9,2,201119,343,1.776,1,2,false
18884,119,11,0,1,5,9,2,201119,343,1.776,7,2,false
18885,119,11,0,1,5,9,2,201119,343,1.776,6,2,false
18886,129,12,0,1,5,9,2,201119,445,1.776,2,2,false
18887,129,12,0,1,5,9,2,201119,445,1.776,4,2,false
18888,129,12,0,1,5,9,2,201119,445,1.776,5,2,false
18889,129,12,0,1,5,9,2,201119,445,1.776,3,2,false
18890,129,12,0,1,5,9,2,201119,445,1.776,1,2,false
18891,129,12,0,1,5,9,2,201119,445,1.776,7,2,false
18892,129,12,0,1,5,9,2,201119,445,1.776,6,2,false
18893,139,13,0,1,5,9,2,201119,260,2.976,2,2,false
18894,139,13,0,1,5,9,2,201119,260,2.976,4,2,false
18895,139,13,0,1,5,9,2,201119,260,2.976,5,2,false
18896,139,13,0,1,5,9,2,201119,260,2.976,3,2,false
18897,139,13,0,1,5,9,2,201119,260,2.976,1,2,false
18898,139,13,0,1,5,9,2,201119,260,2.976,7,2,false
18899,139,13,0,1,5,9,2,201119,260,2.976,6,2,false
18900,109,10,0,1,5,9,2,201119,51,1.164,2,2,false
18901,109,10,0,1,5,9,2,201119,51,1.164,4,2,false
18902,109,10,0,1,5,9,2,201119,51,1.164,5,2,false
18903,109,10,0,1,5,9,2,201119,51,1.164,3,2,false
18904,109,10,0,1,5,9,2,201119,51,1.164,1,2,false
18905,109,10,0,1,5,9,2,201119,51,1.164,7,2,false
18906,109,10,0,1,5,9,2,201119,51,1.164,6,2,false
18907,48,4,0,1,9,8,2,201119,34,5.136,2,2,false
18908,48,4,0,1,9,8,2,201119,34,5.136,4,2,false
18909,48,4,0,1,9,8,2,201119,34,5.136,5,2,false
18910,48,4,0,1,9,8,2,201119,34,5.136,3,2,false
18911,48,4,0,1,9,8,2,201119,34,5.136,1,2,false
18912,48,4,0,1,9,8,2,201119,34,5.136,7,2,false
18913,48,4,0,1,9,8,2,201119,34,5.136,6,2,false
18914,77,7,0,1,4,7,2,201119,65,1.776,2,2,false
18915,77,7,0,1,4,7,2,201119,65,1.776,4,2,false
18916,77,7,0,1,4,7,2,201119,65,1.776,5,2,false
18917,77,7,0,1,4,7,2,201119,65,1.776,3,2,false
18918,77,7,0,1,4,7,2,201119,65,1.776,1,2,false
18919,77,7,0,1,4,7,2,201119,65,1.776,7,2,false
18920,77,7,0,1,4,7,2,201119,65,1.776,6,2,false
18921,47,4,0,1,4,7,2,201119,22,5.136,2,2,false
18922,47,4,0,1,4,7,2,201119,22,5.136,4,2,false
18923,47,4,0,1,4,7,2,201119,22,5.136,5,2,false
18924,47,4,0,1,4,7,2,201119,22,5.136,3,2,false
18925,47,4,0,1,4,7,2,201119,22,5.136,1,2,false
18926,47,4,0,1,4,7,2,201119,22,5.136,7,2,false
18927,47,4,0,1,4,7,2,201119,22,5.136,6,2,false
18928,57,5,0,1,4,7,2,201119,260,1.776,2,2,false
18929,57,5,0,1,4,7,2,201119,260,1.776,4,2,false
18930,57,5,0,1,4,7,2,201119,260,1.776,5,2,false
18931,57,5,0,1,4,7,2,201119,260,1.776,3,2,false
18932,57,5,0,1,4,7,2,201119,260,1.776,1,2,false
18933,57,5,0,1,4,7,2,201119,260,1.776,7,2,false
18934,57,5,0,1,4,7,2,201119,260,1.776,6,2,false
18935,67,6,0,1,4,7,2,201119,16,0.24,2,2,false
18936,67,6,0,1,4,7,2,201119,16,0.24,4,2,false
18937,67,6,0,1,4,7,2,201119,16,0.24,5,2,false
18938,67,6,0,1,4,7,2,201119,16,0.24,3,2,false
18939,67,6,0,1,4,7,2,201119,16,0.24,1,2,false
18940,67,6,0,1,4,7,2,201119,16,0.24,7,2,false
18941,67,6,0,1,4,7,2,201119,16,0.24,6,2,false
18942,87,8,0,1,4,7,2,201119,0,1.2,2,2,false
18943,87,8,0,1,4,7,2,201119,0,1.2,4,2,false
18944,87,8,0,1,4,7,2,201119,0,1.2,5,2,false
18945,87,8,0,1,4,7,2,201119,0,1.2,3,2,false
18946,87,8,0,1,4,7,2,201119,0,1.2,1,2,false
18947,87,8,0,1,4,7,2,201119,0,1.2,7,2,false
18948,87,8,0,1,4,7,2,201119,0,1.2,6,2,false
18949,97,9,0,1,4,7,2,201119,41,1.776,2,2,false
18950,97,9,0,1,4,7,2,201119,41,1.776,4,2,false
18951,97,9,0,1,4,7,2,201119,41,1.776,5,2,false
18952,97,9,0,1,4,7,2,201119,41,1.776,3,2,false
18953,97,9,0,1,4,7,2,201119,41,1.776,1,2,false
18954,97,9,0,1,4,7,2,201119,41,1.776,7,2,false
18955,97,9,0,1,4,7,2,201119,41,1.776,6,2,false
18956,7,0,0,0,4,7,2,201119,46,0.768,2,2,false
18957,7,0,0,0,4,7,2,201119,46,0.768,4,2,false
18958,7,0,0,0,4,7,2,201119,46,0.768,5,2,false
18959,7,0,0,0,4,7,2,201119,46,0.768,3,2,false
18960,7,0,0,0,4,7,2,201119,46,0.768,1,2,false
18961,7,0,0,0,4,7,2,201119,46,0.768,7,2,false
18962,7,0,0,0,4,7,2,201119,46,0.768,6,2,false
18963,17,1,0,1,4,7,2,201119,89,1.776,2,2,false
18964,17,1,0,1,4,7,2,201119,89,1.776,4,2,false
18965,17,1,0,1,4,7,2,201119,89,1.776,5,2,false
18966,17,1,0,1,4,7,2,201119,89,1.776,3,2,false
18967,17,1,0,1,4,7,2,201119,89,1.776,1,2,false
18968,17,1,0,1,4,7,2,201119,89,1.776,7,2,false
18969,17,1,0,1,4,7,2,201119,89,1.776,6,2,false
18970,27,2,0,1,4,7,2,201119,0,1.5,2,2,false
18971,27,2,0,1,4,7,2,201119,0,1.5,4,2,false
18972,27,2,0,1,4,7,2,201119,0,1.5,5,2,false
18973,27,2,0,1,4,7,2,201119,0,1.5,3,2,false
18974,27,2,0,1,4,7,2,201119,0,1.5,1,2,false
18975,27,2,0,1,4,7,2,201119,0,1.5,7,2,false
18976,27,2,0,1,4,7,2,201119,0,1.5,6,2,false
18977,197,19,0,1,4,7,2,201119,26,1.2,2,2,false
18978,197,19,0,1,4,7,2,201119,26,1.2,4,2,false
18979,197,19,0,1,4,7,2,201119,26,1.2,5,2,false
18980,197,19,0,1,4,7,2,201119,26,1.2,3,2,false
18981,197,19,0,1,4,7,2,201119,26,1.2,1,2,false
18982,197,19,0,1,4,7,2,201119,26,1.2,7,2,false
18983,197,19,0,1,4,7,2,201119,26,1.2,6,2,false
18984,117,11,0,1,4,7,2,201119,54,1.776,2,2,false
18985,117,11,0,1,4,7,2,201119,54,1.776,4,2,false
18986,117,11,0,1,4,7,2,201119,54,1.776,5,2,false
18987,117,11,0,1,4,7,2,201119,54,1.776,3,2,false
18988,117,11,0,1,4,7,2,201119,54,1.776,1,2,false
18989,117,11,0,1,4,7,2,201119,54,1.776,7,2,false
18990,117,11,0,1,4,7,2,201119,54,1.776,6,2,false
18991,127,12,0,1,4,7,2,201119,126,1.776,2,2,false
18992,127,12,0,1,4,7,2,201119,126,1.776,4,2,false
18993,127,12,0,1,4,7,2,201119,126,1.776,5,2,false
18994,127,12,0,1,4,7,2,201119,126,1.776,3,2,false
18995,127,12,0,1,4,7,2,201119,126,1.776,1,2,false
18996,127,12,0,1,4,7,2,201119,126,1.776,7,2,false
18997,127,12,0,1,4,7,2,201119,126,1.776,6,2,false
18998,137,13,0,1,4,7,2,201119,79,2.976,2,2,false
18999,137,13,0,1,4,7,2,201119,79,2.976,4,2,false
19000,137,13,0,1,4,7,2,201119,79,2.976,5,2,false
19001,137,13,0,1,4,7,2,201119,79,2.976,3,2,false
19002,137,13,0,1,4,7,2,201119,79,2.976,1,2,false
19003,137,13,0,1,4,7,2,201119,79,2.976,7,2,false
19004,137,13,0,1,4,7,2,201119,79,2.976,6,2,false
19005,107,10,0,1,4,7,2,201119,24,1.2,2,2,false
19006,107,10,0,1,4,7,2,201119,24,1.2,4,2,false
19007,107,10,0,1,4,7,2,201119,24,1.2,5,2,false
19008,107,10,0,1,4,7,2,201119,24,1.2,3,2,false
19009,107,10,0,1,4,7,2,201119,24,1.2,1,2,false
19010,107,10,0,1,4,7,2,201119,24,1.2,7,2,false
19011,107,10,0,1,4,7,2,201119,24,1.2,6,2,false
19012,177,17,0,1,4,7,2,201119,101,1.776,2,2,false
19013,177,17,0,1,4,7,2,201119,101,1.776,4,2,false
19014,177,17,0,1,4,7,2,201119,101,1.776,5,2,false
19015,177,17,0,1,4,7,2,201119,101,1.776,3,2,false
19016,177,17,0,1,4,7,2,201119,101,1.776,1,2,false
19017,177,17,0,1,4,7,2,201119,101,1.776,7,2,false
19018,177,17,0,1,4,7,2,201119,101,1.776,6,2,false
19019,187,18,0,1,4,7,2,201119,0,1.5,2,2,false
19020,187,18,0,1,4,7,2,201119,0,1.5,4,2,false
19021,187,18,0,1,4,7,2,201119,0,1.5,5,2,false
19022,187,18,0,1,4,7,2,201119,0,1.5,3,2,false
19023,187,18,0,1,4,7,2,201119,0,1.5,1,2,false
19024,187,18,0,1,4,7,2,201119,0,1.5,7,2,false
19025,187,18,0,1,4,7,2,201119,0,1.5,6,2,false
19026,167,16,0,1,4,7,2,201119,157,1.776,2,2,false
19027,167,16,0,1,4,7,2,201119,157,1.776,4,2,false
19028,167,16,0,1,4,7,2,201119,157,1.776,5,2,false
19029,167,16,0,1,4,7,2,201119,157,1.776,3,2,false
19030,167,16,0,1,4,7,2,201119,157,1.776,1,2,false
19031,167,16,0,1,4,7,2,201119,157,1.776,7,2,false
19032,167,16,0,1,4,7,2,201119,157,1.776,6,2,false
19033,157,15,0,1,4,7,2,201119,5,1.5,2,2,false
19034,157,15,0,1,4,7,2,201119,5,1.5,4,2,false
19035,157,15,0,1,4,7,2,201119,5,1.5,5,2,false
19036,157,15,0,1,4,7,2,201119,5,1.5,3,2,false
19037,157,15,0,1,4,7,2,201119,5,1.5,1,2,false
19038,157,15,0,1,4,7,2,201119,5,1.5,7,2,false
19039,157,15,0,1,4,7,2,201119,5,1.5,6,2,false
19040,147,14,0,1,4,7,2,201119,16,1.2,2,2,false
19041,147,14,0,1,4,7,2,201119,16,1.2,4,2,false
19042,147,14,0,1,4,7,2,201119,16,1.2,5,2,false
19043,147,14,0,1,4,7,2,201119,16,1.2,3,2,false
19044,147,14,0,1,4,7,2,201119,16,1.2,1,2,false
19045,147,14,0,1,4,7,2,201119,16,1.2,7,2,false
19046,147,14,0,1,4,7,2,201119,16,1.2,6,2,false
19047,8,0,0,0,9,8,2,201119,98,0.768,2,2,false
19048,8,0,0,0,9,8,2,201119,98,0.768,4,2,false
19049,8,0,0,0,9,8,2,201119,98,0.768,5,2,false
19050,8,0,0,0,9,8,2,201119,98,0.768,3,2,false
19051,8,0,0,0,9,8,2,201119,98,0.768,1,2,false
19052,8,0,0,0,9,8,2,201119,98,0.768,7,2,false
19053,8,0,0,0,9,8,2,201119,98,0.768,6,2,false
19054,18,1,0,1,9,8,2,201119,43,1.776,2,2,false
19055,18,1,0,1,9,8,2,201119,43,1.776,4,2,false
19056,18,1,0,1,9,8,2,201119,43,1.776,5,2,false
19057,18,1,0,1,9,8,2,201119,43,1.776,3,2,false
19058,18,1,0,1,9,8,2,201119,43,1.776,1,2,false
19059,18,1,0,1,9,8,2,201119,43,1.776,7,2,false
19060,18,1,0,1,9,8,2,201119,43,1.776,6,2,false
19061,28,2,0,1,9,8,2,201119,0,1.5,2,2,false
19062,28,2,0,1,9,8,2,201119,0,1.5,4,2,false
19063,28,2,0,1,9,8,2,201119,0,1.5,5,2,false
19064,28,2,0,1,9,8,2,201119,0,1.5,3,2,false
19065,28,2,0,1,9,8,2,201119,0,1.5,1,2,false
19066,28,2,0,1,9,8,2,201119,0,1.5,7,2,false
19067,28,2,0,1,9,8,2,201119,0,1.5,6,2,false
19068,4,0,0,0,3,4,1,201119,65,0.768,2,2,false
19069,4,0,0,0,3,4,1,201119,65,0.768,4,2,false
19070,4,0,0,0,3,4,1,201119,65,0.768,5,2,false
19071,4,0,0,0,3,4,1,201119,65,0.768,3,2,false
19072,4,0,0,0,3,4,1,201119,65,0.768,1,2,false
19073,4,0,0,0,3,4,1,201119,65,0.768,7,2,false
19074,4,0,0,0,3,4,1,201119,65,0.768,6,2,false
19075,84,8,0,1,3,4,1,201119,0,1.2,2,2,false
19076,84,8,0,1,3,4,1,201119,0,1.2,4,2,false
19077,84,8,0,1,3,4,1,201119,0,1.2,5,2,false
19078,84,8,0,1,3,4,1,201119,0,1.2,3,2,false
19079,84,8,0,1,3,4,1,201119,0,1.2,1,2,false
19080,84,8,0,1,3,4,1,201119,0,1.2,7,2,false
19081,84,8,0,1,3,4,1,201119,0,1.2,6,2,false
19082,74,7,0,1,3,4,1,201119,171,1.776,2,2,false
19083,74,7,0,1,3,4,1,201119,171,1.776,4,2,false
19084,74,7,0,1,3,4,1,201119,171,1.776,5,2,false
19085,74,7,0,1,3,4,1,201119,171,1.776,3,2,false
19086,74,7,0,1,3,4,1,201119,171,1.776,1,2,false
19087,74,7,0,1,3,4,1,201119,171,1.776,7,2,false
19088,74,7,0,1,3,4,1,201119,171,1.776,6,2,false
19089,94,9,0,1,3,4,1,201119,39,1.776,2,2,false
19090,94,9,0,1,3,4,1,201119,39,1.776,4,2,false
19091,94,9,0,1,3,4,1,201119,39,1.776,5,2,false
19092,94,9,0,1,3,4,1,201119,39,1.776,3,2,false
19093,94,9,0,1,3,4,1,201119,39,1.776,1,2,false
19094,94,9,0,1,3,4,1,201119,39,1.776,7,2,false
19095,94,9,0,1,3,4,1,201119,39,1.776,6,2,false
19096,14,1,0,1,3,4,1,201119,93,1.776,2,2,false
19097,14,1,0,1,3,4,1,201119,93,1.776,4,2,false
19098,14,1,0,1,3,4,1,201119,93,1.776,5,2,false
19099,14,1,0,1,3,4,1,201119,93,1.776,3,2,false
19100,14,1,0,1,3,4,1,201119,93,1.776,1,2,false
19101,14,1,0,1,3,4,1,201119,93,1.776,7,2,false
19102,14,1,0,1,3,4,1,201119,93,1.776,6,2,false
19103,24,2,0,1,3,4,1,201119,0,1.5,2,2,false
19104,24,2,0,1,3,4,1,201119,0,1.5,4,2,false
19105,24,2,0,1,3,4,1,201119,0,1.5,5,2,false
19106,24,2,0,1,3,4,1,201119,0,1.5,3,2,false
19107,24,2,0,1,3,4,1,201119,0,1.5,1,2,false
19108,24,2,0,1,3,4,1,201119,0,1.5,7,2,false
19109,24,2,0,1,3,4,1,201119,0,1.5,6,2,false
19110,44,4,0,1,3,4,1,201119,50,5.255999999999999,2,2,false
19111,44,4,0,1,3,4,1,201119,50,5.255999999999999,4,2,false
19112,44,4,0,1,3,4,1,201119,50,5.255999999999999,5,2,false
19113,44,4,0,1,3,4,1,201119,50,5.255999999999999,3,2,false
19114,44,4,0,1,3,4,1,201119,50,5.255999999999999,1,2,false
19115,44,4,0,1,3,4,1,201119,50,5.255999999999999,7,2,false
19116,44,4,0,1,3,4,1,201119,50,5.255999999999999,6,2,false
19117,54,5,0,1,3,4,1,201119,36,1.776,2,2,false
19118,54,5,0,1,3,4,1,201119,36,1.776,4,2,false
19119,54,5,0,1,3,4,1,201119,36,1.776,5,2,false
19120,54,5,0,1,3,4,1,201119,36,1.776,3,2,false
19121,54,5,0,1,3,4,1,201119,36,1.776,1,2,false
19122,54,5,0,1,3,4,1,201119,36,1.776,7,2,false
19123,54,5,0,1,3,4,1,201119,36,1.776,6,2,false
19124,64,6,0,1,3,4,1,201119,37,0.24,2,2,false
19125,64,6,0,1,3,4,1,201119,37,0.24,4,2,false
19126,64,6,0,1,3,4,1,201119,37,0.24,5,2,false
19127,64,6,0,1,3,4,1,201119,37,0.24,3,2,false
19128,64,6,0,1,3,4,1,201119,37,0.24,1,2,false
19129,64,6,0,1,3,4,1,201119,37,0.24,7,2,false
19130,64,6,0,1,3,4,1,201119,37,0.24,6,2,false
19131,194,19,0,1,3,4,1,201119,67,1.2,2,2,false
19132,194,19,0,1,3,4,1,201119,67,1.2,4,2,false
19133,194,19,0,1,3,4,1,201119,67,1.2,5,2,false
19134,194,19,0,1,3,4,1,201119,67,1.2,3,2,false
19135,194,19,0,1,3,4,1,201119,67,1.2,1,2,false
19136,194,19,0,1,3,4,1,201119,67,1.2,7,2,false
19137,194,19,0,1,3,4,1,201119,67,1.2,6,2,false
19138,114,11,0,1,3,4,1,201119,100,1.776,2,2,false
19139,114,11,0,1,3,4,1,201119,100,1.776,4,2,false
19140,114,11,0,1,3,4,1,201119,100,1.776,5,2,false
19141,114,11,0,1,3,4,1,201119,100,1.776,3,2,false
19142,114,11,0,1,3,4,1,201119,100,1.776,1,2,false
19143,114,11,0,1,3,4,1,201119,100,1.776,7,2,false
19144,114,11,0,1,3,4,1,201119,100,1.776,6,2,false
19145,124,12,0,1,3,4,1,201119,239,1.776,2,2,false
19146,124,12,0,1,3,4,1,201119,239,1.776,4,2,false
19147,124,12,0,1,3,4,1,201119,239,1.776,5,2,false
19148,124,12,0,1,3,4,1,201119,239,1.776,3,2,false
19149,124,12,0,1,3,4,1,201119,239,1.776,1,2,false
19150,124,12,0,1,3,4,1,201119,239,1.776,7,2,false
19151,124,12,0,1,3,4,1,201119,239,1.776,6,2,false
19152,134,13,0,1,3,4,1,201119,2,2.976,2,2,false
19153,134,13,0,1,3,4,1,201119,2,2.976,4,2,false
19154,134,13,0,1,3,4,1,201119,2,2.976,5,2,false
19155,134,13,0,1,3,4,1,201119,2,2.976,3,2,false
19156,134,13,0,1,3,4,1,201119,2,2.976,1,2,false
19157,134,13,0,1,3,4,1,201119,2,2.976,7,2,false
19158,134,13,0,1,3,4,1,201119,2,2.976,6,2,false
19159,104,10,0,1,3,4,1,201119,37,1.2,2,2,false
19160,104,10,0,1,3,4,1,201119,37,1.2,4,2,false
19161,104,10,0,1,3,4,1,201119,37,1.2,5,2,false
19162,104,10,0,1,3,4,1,201119,37,1.2,3,2,false
19163,104,10,0,1,3,4,1,201119,37,1.2,1,2,false
19164,104,10,0,1,3,4,1,201119,37,1.2,7,2,false
19165,104,10,0,1,3,4,1,201119,37,1.2,6,2,false
19166,164,16,0,1,3,4,1,201119,59,1.776,2,2,false
19167,164,16,0,1,3,4,1,201119,59,1.776,4,2,false
19168,164,16,0,1,3,4,1,201119,59,1.776,5,2,false
19169,164,16,0,1,3,4,1,201119,59,1.776,3,2,false
19170,164,16,0,1,3,4,1,201119,59,1.776,1,2,false
19171,164,16,0,1,3,4,1,201119,59,1.776,7,2,false
19172,164,16,0,1,3,4,1,201119,59,1.776,6,2,false
19173,174,17,0,1,3,4,1,201119,66,1.776,2,2,false
19174,174,17,0,1,3,4,1,201119,66,1.776,4,2,false
19175,174,17,0,1,3,4,1,201119,66,1.776,5,2,false
19176,174,17,0,1,3,4,1,201119,66,1.776,3,2,false
19177,174,17,0,1,3,4,1,201119,66,1.776,1,2,false
19178,174,17,0,1,3,4,1,201119,66,1.776,7,2,false
19179,174,17,0,1,3,4,1,201119,66,1.776,6,2,false
19180,184,18,0,1,3,4,1,201119,0,1.5,2,2,false
19181,184,18,0,1,3,4,1,201119,0,1.5,4,2,false
19182,184,18,0,1,3,4,1,201119,0,1.5,5,2,false
19183,184,18,0,1,3,4,1,201119,0,1.5,3,2,false
19184,184,18,0,1,3,4,1,201119,0,1.5,1,2,false
19185,184,18,0,1,3,4,1,201119,0,1.5,7,2,false
19186,184,18,0,1,3,4,1,201119,0,1.5,6,2,false
19187,154,15,0,1,3,4,1,201119,48,1.5,2,2,false
19188,154,15,0,1,3,4,1,201119,48,1.5,4,2,false
19189,154,15,0,1,3,4,1,201119,48,1.5,5,2,false
19190,154,15,0,1,3,4,1,201119,48,1.5,3,2,false
19191,154,15,0,1,3,4,1,201119,48,1.5,1,2,false
19192,154,15,0,1,3,4,1,201119,48,1.5,7,2,false
19193,154,15,0,1,3,4,1,201119,48,1.5,6,2,false
19194,144,14,0,1,3,4,1,201119,29,1.2,2,2,false
19195,144,14,0,1,3,4,1,201119,29,1.2,4,2,false
19196,144,14,0,1,3,4,1,201119,29,1.2,5,2,false
19197,144,14,0,1,3,4,1,201119,29,1.2,3,2,false
19198,144,14,0,1,3,4,1,201119,29,1.2,1,2,false
19199,144,14,0,1,3,4,1,201119,29,1.2,7,2,false
19200,144,14,0,1,3,4,1,201119,29,1.2,6,2,false
19201,163,16,0,1,2,3,1,201119,180,1.776,2,2,false
19202,163,16,0,1,2,3,1,201119,180,1.776,4,2,false
19203,163,16,0,1,2,3,1,201119,180,1.776,5,2,false
19204,163,16,0,1,2,3,1,201119,180,1.776,3,2,false
19205,163,16,0,1,2,3,1,201119,180,1.776,1,2,false
19206,163,16,0,1,2,3,1,201119,180,1.776,7,2,false
19207,163,16,0,1,2,3,1,201119,180,1.776,6,2,false
19208,173,17,0,1,2,3,1,201119,294,1.776,2,2,false
19209,173,17,0,1,2,3,1,201119,294,1.776,4,2,false
19210,173,17,0,1,2,3,1,201119,294,1.776,5,2,false
19211,173,17,0,1,2,3,1,201119,294,1.776,3,2,false
19212,173,17,0,1,2,3,1,201119,294,1.776,1,2,false
19213,173,17,0,1,2,3,1,201119,294,1.776,7,2,false
19214,173,17,0,1,2,3,1,201119,294,1.776,6,2,false
19215,183,18,0,1,2,3,1,201119,0,1.5,2,2,false
19216,183,18,0,1,2,3,1,201119,0,1.5,4,2,false
19217,183,18,0,1,2,3,1,201119,0,1.5,5,2,false
19218,183,18,0,1,2,3,1,201119,0,1.5,3,2,false
19219,183,18,0,1,2,3,1,201119,0,1.5,1,2,false
19220,183,18,0,1,2,3,1,201119,0,1.5,7,2,false
19221,183,18,0,1,2,3,1,201119,0,1.5,6,2,false
19222,153,15,0,1,2,3,1,201119,105,1.5,2,2,false
19223,153,15,0,1,2,3,1,201119,105,1.5,4,2,false
19224,153,15,0,1,2,3,1,201119,105,1.5,5,2,false
19225,153,15,0,1,2,3,1,201119,105,1.5,3,2,false
19226,153,15,0,1,2,3,1,201119,105,1.5,1,2,false
19227,153,15,0,1,2,3,1,201119,105,1.5,7,2,false
19228,153,15,0,1,2,3,1,201119,105,1.5,6,2,false
19229,193,19,0,1,2,3,1,201119,285,1.2,2,2,false
19230,193,19,0,1,2,3,1,201119,285,1.2,4,2,false
19231,193,19,0,1,2,3,1,201119,285,1.2,5,2,false
19232,193,19,0,1,2,3,1,201119,285,1.2,3,2,false
19233,193,19,0,1,2,3,1,201119,285,1.2,1,2,false
